22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52
0,83165829;0,11180905;-0,02386934;0,22110554;0,31407036;0,7977387;-0,02261305;-0,0062814;0,17462312;0,65829146;1,20100502;0,87939699;0,91834171;0,24120604;1,49497487;0,17587941;1,04145729;1,18090452;-0,0134736;-0,00886724;0,21265704;1,14708039;0,02512566;0,27638191;0,31801364;0,43977531;0,24306245;0,15668569;0,52251483;0,21779898;0,10121607
0,83668342;0,30276383;0,31407036;0,20854272;0,32286433;0,77638191;-0,02261305;-0,0062814;0,15829147;0,6218593;1,10552764;0,87060302;0,91959799;0,2236181;1,50376884;0,15954775;0,959799;1,19221105;-0,0122173;-0,01137981;0,20511935;1,15461807;0,02060305;0,26499479;0,3121693;0,44483262;0,2438276;0,14945727;0,53136682;0,22142542;0,09758963
0,84296483;0,43844222;0,41080403;0,19472363;0,33417086;0,75502513;-0,02135677;-0,00879396;0,14572865;0,58919598;1,10301507;0,86306533;0,92211055;0,2035176;1,51507537;0,14824122;0,88442211;1,20100502;-0,010961;-0,01389237;0,20009423;1,16089948;0,01708546;0,26673288;0,30854272;0,44924623;0,23553721;0,14583084;0,53538692;0,22181908;0,09682676
0,84798995;0,53015076;0,58919598;0,18216081;0,34422111;0,73492463;-0,02261305;-0,01005024;0,13442212;0,55904523;1,12311558;0,84422111;0,92462312;0,18844222;1,52261306;0,13442212;0,81658292;1,21231156;-0,0159862;-0,01221733;0,19758166;1,16466833;0,01356787;0,24422111;0,29648241;0,45728643;0,22346232;0,13739697;0,54342712;0,22181908;0,09719597
0,85678392;0,59045227;0,75879397;0,17211056;0,35427136;0,71733669;-0,02261305;-0,01005024;0,12185931;0,53266332;1,12939698;0,79899498;0,92336683;0,17336684;1,53266331;0,12185931;0,75376885;1,22110553;-0,0134736;-0,01305485;0,19381282;1,16718089;0,01206033;0,23618091;0,2897442;0,46000455;0,22010051;0,14139261;0,54345158;0,22406265;0,09541944
0,86180905;0,62939699;0,82914573;0,16080403;0,36180905;0,69974875;-0,02261305;-0,01130652;0,11180905;0,50753769;1,12562814;0,75502513;0,91834171;0,15703518;1,54271356;0,11180905;0,6959799;1,23241206;-0,010961;-0,01514865;0,19004398;1,17220601;0,01005028;0,22892417;0,28066679;0,45755121;0,2120603;0,13337687;0,55146732;0,22495402;0,09719597
0,8718593;0,64949749;0,89949749;0,15452262;0,37311558;0,6896985;-0,02386934;-0,0125628;0,09924624;0,48115578;1,11306533;0,69472362;0,89949749;0,14321609;1,55276381;0,09924624;0,63944724;1,24120603;-0,0147299;-0,01347361;0,19004398;1,1797437;0,00703521;0,2160804;0,26756927;0,46130653;0,2040201;0,12935677;0,55950752;0,21915739;0,09719597
0,8781407;0,6557789;0,8241206;0,14572865;0,38190955;0,6758794;-0,02261305;-0,0125628;0,09170855;0,46231156;1,0879397;0,63819096;0,87939699;0,13190956;1,5603015;0,09296483;0,59045227;1,25;-0,0159862;-0,01221733;0,19255654;1,18351255;0,00502516;0,2080402;0,26291277;0,46130653;0,1959799;0,12669508;0,56216921;0,22181908;0,10121607
0,88442211;0,65452262;0,75628141;0,13819096;0,39572865;0,66457287;-0,02386934;-0,01507537;0,08291458;0,44221106;1,05527638;0,58668342;0,81155779;0,12060302;1,56783919;0,08417086;0,54396985;1,26130653;-0,0122173;-0,01598617;0,19381282;1,18728139;0,00351762;0,2080402;0,25226131;0,45728643;0,18911295;0,12131657;0,56840842;0,22275937;0,10429588
0,89321608;0,64070352;0,6959799;0,1356784;0,40703518;0,65829146;-0,02261305;-0,01507537;0,07537689;0,42713568;1,01884422;0,54020101;0,74497488;0,11055277;1,57914572;0,07537689;0,50125629;1,27261306;-0,0159862;-0,01514865;0,18250629;1,1935628;0,00351762;0,2080402;0,24033704;0,4571504;0,1839196;0,12439638;0,56164704;0,23113811;0,10249489
0,89824121;0,62437186;0,63944724;0,13190956;0,41708543;0,65452262;-0,02261305;-0,01633165;0,06783921;0,41331659;0,98241206;0,49623116;0,68467337;0,09924624;1,58668341;0,06909549;0,459799;1,28266331;-0,0172425;-0,01305485;0,17873744;1,19858792;0,00150757;0,22207063;0,22994306;0,44522613;0,17678058;0,12003775;0,55950752;0,23387938;0,09771813
0,90452261;0,57788945;0,58542714;0,12939699;0,42964825;0,64949749;-0,02261305;-0,01633165;0,06030152;0,39824121;0,94723618;0,45728644;0,63190955;0,09170855;1,59798994;0,06281408;0,4258794;1,29145728;-0,0134736;-0,01598617;0,17873744;1,20361305;0,00000003;0,23216081;0,22620232;0,43316583;0,1758794;0,12131657;0,54744722;0,23959643;0,09951912
0,9120603;0,5477387;0,53768845;0,12562815;0,4396985;0,64698493;-0,02386934;-0,01884421;0,05527639;0,38442212;0,90954774;0,419598;0,58040201;0,08291458;1,60552763;0,05527639;0,39321609;1,30150753;-0,0159862;-0,01766121;0,17999372;1,20612561;0,00000003;0,24020101;0,22010051;0,42110553;0,16679469;0,11559953;0,52332662;0,23789948;0,09719597
0,91708543;0,54145729;0,49497488;0,12437187;0,45226131;0,64447237;-0,02386934;-0,01884421;0,05025127;0,37437187;0,86934674;0,3856784;0,53643217;0,07412061;1,61683416;0,05150755;0,36055277;1,31155779;-0,0184987;-0,01514865;0,18250629;1,21115074;-0,00100499;0,25243247;0,21605123;0,41305803;0,1638118;0,11729647;0,51137036;0,24784472;0,0950809
0,91959799;0,52889448;0,45603016;0,12562815;0,46105528;0,64572865;-0,02386934;-0,01884421;0,04396986;0,36432161;0,82788945;0,35678393;0,49246232;0,07160805;1,62311557;0,04522614;0,33291458;1,32035176;-0,0147299;-0,01640493;0,19004398;1,21617586;-0,00100499;0,26030151;0,21505049;0,39698493;0,159799;0,11539144;0,50322611;0,24964571;0,09719597
0,92462312;0,51758794;0,41708543;0,12437187;0,47487438;0,64824121;-0,02386934;-0,01884421;0,03768845;0,35678393;0,79271357;0,32914574;0,45477388;0,05904524;1,63316582;0,03894473;0,30402011;1,32914573;-0,0147299;-0,01807998;0,19758166;1,22120099;-0,00201002;0,27700568;0,22021466;0,38297165;0,1557789;0,11327637;0,49179397;0,2554668;0,09868288
0,93090452;0,51130654;0,38190955;0,12814071;0,48366835;0,65201005;-0,02261305;-0,01884421;0,03391961;0,3517588;0,75502513;0,30025126;0,41708543;0,05527639;1,64195979;0,03517589;0,28015076;1,33919598;-0,019755;-0,01556741;0,20386307;1,22496983;0,36582917;0,27800972;0,22905647;0,37194856;0,159799;0,11178946;0,4816387;0,25799999;0,09719597
0,93592965;0,50125629;0,35427136;0,12939699;0,49623116;0,6557789;-0,02386934;-0,02010049;0,03015076;0,34422111;0,72236181;0,27638192;0,38065327;0,05150755;1,64698492;0,03140705;0,25628142;1,34547738;-0,0147299;-0,01556741;0,21768217;1,2274824;0,43919601;0,29648241;0,23605946;0,35678392;0,16771775;0,11107978;0,46777741;0,25799999;0,09612718
0,93969849;0,49497488;0,32286433;0,13316584;0,50879398;0,65954774;-0,02261305;-0,02010049;0,02889448;0,33919599;0,69095478;0,25502513;0,35427136;0,04522614;1,65829145;0,02889448;0,23869348;1,3580402;-0,0122173;-0,01724245;0,23401382;1,23250752;1,10954776;0,30452261;0,24653842;0,34070352;0,17874085;0,11327637;0,45712249;0,26202009;0,09719597
0,94472362;0,48492463;0,29648242;0,13442212;0,51884423;0,66582915;-0,02386934;-0,02010049;0,02386936;0,33542714;0,65829146;0,23492463;0,32537689;0,04020102;1,66582914;0,02386936;0,21733669;1,3643216;-0,0184987;-0,01598617;0,25034548;1,23878893;1,18391962;0,32402979;0,25445717;0,32901485;0,18209537;0,10925627;0,45383459;0,26202009;0,1005654
0,94974874;0,47738694;0,31532664;0,13693468;0,53266332;0,67336684;-0,02261305;-0,02135677;0,02010051;0,33291458;0,63316583;0,21608041;0,2977387;0,03643217;1,67462311;0,02135679;0,19849247;1,37562814;-0,0159862;-0,01556741;0,26793342;1,24381405;0,99648243;0,33266332;0,26676766;0,32383609;0,19274683;0,1126257;0,43553508;0,26760863;0,10033285
0,95603015;0,4736181;0,32286433;0,14070353;0,54271357;0,67964824;-0,02386934;-0,02261305;0,01633167;0,33291458;0,60301508;0,19723619;0,27386935;0,03391961;1,6821608;0,01633167;0,18341709;1,38190954;-0,0134736;-0,01807998;0,28552136;1,24632662;0,99899499;0,34472362;0,27638191;0,31231263;0,20376992;0,10925627;0,43733607;0,26604019;0,10523617
0,95854271;0,46482413;0,43844222;0,14824122;0,55527639;0,68844221;-0,02386934;-0,02135677;0,01381911;0,33040202;0,57914573;0,18090453;0,25251257;0,0276382;1,6884422;0,01381911;0,169598;1,39070351;-0,0172425;-0,01682369;0,30562186;1,24883918;0,90100505;0,35396946;0,28844221;0,30323522;0,21077291;0,11327637;0,42707675;0,26604019;0,10925627
0,96231156;0,45854272;0,5138191;0,15326634;0,56532664;0,69849247;-0,02261305;-0,02261305;0,01256282;0,33040202;0,55402011;0,16582915;0,23241207;0,02512564;1,69849245;0,01130654;0,1557789;1,39949748;-0,0172425;-0,01556741;0,32572237;1,25512059;0,76080404;0,36255357;0,29880702;0,29246231;0,21840501;0,11322939;0,42282411;0,26220566;0,10925627
0,96482412;0,45728644;0,56909548;0,1557789;0,57663317;0,70854272;-0,02386934;-0,02261305;0,01005026;0,32788945;0,53266332;0,15326634;0,21231157;0,02010051;1,70477386;0,01005026;0,14070353;1,40829145;-0,0122173;-0,01807998;0,34331031;1,26014571;0,6432161;0,37688442;0,31592463;0,28844221;0,22412061;0,11327637;0,418804;0,2676556;0,1044469
0,96984925;0,45603016;0,60301508;0,16080403;0,58919598;0,71859297;-0,02386934;-0,02261305;0,00628142;0,33040202;0,51256282;0,13693468;0,19472363;0,01758795;1,71482411;0,00628142;0,12939699;1,4183417;-0,0172425;-0,01766121;0,36089825;1,26265827;0,54472364;0,38792922;0,32864322;0,27676084;0,22412061;0,11327637;0,41316849;0,26202009;0,10925627
0,97487437;0,45477388;0,62437186;0,16834172;0,59924624;0,73241206;-0,02386934;-0,02261305;0,00376885;0,33040202;0,49246232;0,12688443;0,17713569;0,01381911;1,7223618;0,00376885;0,1155779;1,42462311;-0,0184987;-0,01514865;0,38099875;1,26642712;0,46030153;0,38986891;0,34211965;0,27898588;0,23216081;0,11388006;0,4067437;0,2716858;0,10925627
0,97738693;0,45603016;0,6356784;0,17462312;0,61306533;0,74120603;-0,02386934;-0,02261305;0,00125629;0,33291458;0,47613066;0,1155779;0,16206031;0,01256282;1,72864321;0,00000001;0,10804021;1,43718592;-0,0134736;-0,01724245;0,39356156;1,27019596;0,38894475;0,3998488;0,35767051;0,27481515;0,23774766;0,12011928;0,40554641;0,267062;0,10523617
0,98115578;0,45603016;0,63819096;0,17964825;0,62060302;0,75628141;-0,02386934;-0,02261305;-0,00125627;0,33417086;0,45854272;0,10552765;0,14824122;0,01005026;1,73994974;-0,00125627;0,09673368;1,44346733;-0,0159862;-0,01766121;0,40989322;1,27396481;0,32914576;0,39776839;0,36133357;0,27289136;0,24475065;0,12329304;0,40470007;0,26759854;0,10601534
0,98366834;0,45728644;0,63442211;0,18718594;0,6356784;0,76633166;-0,02261305;-0,02261305;-0,00251255;0,33668342;0,44723619;0,0954774;0,1356784;0,0075377;1,74623115;-0,00251255;0,09045227;1,45351758;-0,019755;-0,01431113;0,42873744;1,28024621;0,27839199;0,40502513;0,37286432;0,27638191;0,25678907;0,1285776;0,3946834;0,27006029;0,10265601
0,98743719;0,459799;0,62688443;0,19346735;0,64698493;0,78015076;-0,02386934;-0,02261305;-0,00376883;0,33919599;0,43216081;0,08668343;0,12311559;0,00628142;1,75502512;-0,00376883;0,07914574;1,46231155;-0,0134736;-0,01724245;0,44758166;1,28527134;0,23618093;0,40502513;0,38399427;0,27792678;0,25782628;0,12935677;0,39210324;0,26676229;0,10121607
0,99246231;0,46482413;0,60804021;0,20100503;0,65829146;0,79522613;-0,02386934;-0,02386934;-0,00502511;0,34422111;0,41834171;0,07788946;0,11306534;0,00125629;1,76256281;-0,00376883;0,07412061;1,46859296;-0,0147299;-0,01766121;0,46642588;1,28652762;0,19849249;0,40760756;0,39296483;0,28844221;0,26834171;0,14069497;0,3826231;0,27036427;0,10152005
0,99623116;0,46984925;0,55778895;0,20854272;0,66959799;0,80778895;-0,02386934;-0,02386934;-0,0062814;0,35050252;0,41080403;0,07160805;0,1017588;0,00125629;1,76884421;-0,00502511;0,06783921;1,47738693;-0,019755;-0,01556741;0,48778267;1,29029646;0,16783922;0,40150704;0,39698493;0,30412181;0,27236181;0,14327513;0,38478514;0,27011736;0,10523617
0,99874372;0,47613066;0,51256282;0,21608041;0,67964824;0,82035176;-0,02386934;-0,02261305;-0,00753768;0,35427136;0,39949749;0,06407036;0,09296483;-0,00125627;1,77763818;-0,0062814;0,05904524;1,48366834;-0,0159862;-0,01640493;0,50411432;1,29406531;0,14321611;0,40100503;0,40100503;0,30790631;0,27638191;0,14945727;0,38256603;0,27408039;0,10523617
1;0,4798995;0,47236181;0,22236182;0,69221106;0,83668342;-0,02386934;-0,02261305;-0,00753768;0,35804021;0,39195981;0,05778895;0,08542715;-0,00251255;1,78517587;-0,0062814;0,05527639;1,49246231;-0,0134736;-0,01849874;0,52044598;1,30034672;0,12110556;0,39698493;0,41139171;0,31658292;0,27705479;0,15173345;0,378603;0,27006029;0,10878108
1,00251256;0,48869347;0,43341709;0,23241207;0,70100503;0,8517588;-0,02386934;-0,02386934;-0,00879396;0,36055277;0,38316584;0,05276383;0,07537689;-0,00376883;1,79522612;-0,00753768;0,05025127;1,50125628;-0,019755;-0,01598617;0,53552136;1,30411556;0,10150757;0,38320551;0,41175605;0,33135404;0,28040201;0,15749747;0,36701789;0,26604019;0,11062477
1,00628141;0,49748744;0,46482413;0,23743719;0,71482412;0,86432161;-0,02386934;-0,02261305;-0,01005024;0,36934674;0,37688443;0,04899499;0,07160805;-0,00502511;1,80276381;-0,00753768;0,04396986;1,50879396;-0,0159862;-0,01640493;0,54305905;1,30662812;0,08492465;0,3730849;0,42028932;0,34097559;0,28415004;0,16823198;0,3705628;0,26604019;0,10925627
1,00879397;0,50628141;0,50000001;0,24748745;0,72236181;0,87939699;-0,02386934;-0,02261305;-0,01130652;0,37437187;0,37311558;0,04020102;0,06281408;-0,0062814;1,80653265;-0,00879396;0,03768845;1,51884422;-0,0134736;-0,01807998;0,55436558;1,30914069;0,07185933;0,37100448;0,41306533;0,35601878;0,28442211;0,17268456;0,36743601;0,27006029;0,11327637
1,01256281;0,51507538;0,52889448;0,25502513;0,73618091;0,89447236;-0,02261305;-0,02261305;-0,01130652;0,37814071;0,37060302;0,03643217;0,05653267;-0,0062814;1,80402009;-0,00879396;0,03517589;1,5263819;-0,019755;-0,01598617;0,56441583;1,31542209;0,29346736;0,35686377;0,40502513;0,36482412;0,28442211;0,18161808;0,3665427;0,27137172;0,11327637
1,01507538;0,52512563;0,54899498;0,26130654;0,74497488;0,90703518;-0,02386934;-0,02261305;-0,0125628;0,3856784;0,36432161;0,03391961;0,05150755;-0,0062814;1,79773868;-0,01130652;0,03140705;1,53643216;-0,0172425;-0,01556741;0,57823493;1,32044722;0,68542716;0,34674316;0,40100503;0,37806496;0,28442211;0,18432674;0,36383403;0,27310128;0,11729647
1,01758794;0,53643217;0,56030151;0,27135679;0,75753769;0,92085427;-0,02261305;-0,02386934;-0,0125628;0,39321609;0,36306533;0,03015076;0,0477387;-0,00879396;1,79899497;-0,01130652;0,02889448;1,54145728;-0,0122173;-0,01807998;0,58828518;1,32421606;0,94874374;0,32864322;0,38908805;0,38492462;0,28844221;0,19367838;0,36301215;0,27637093;0,11729647
1,0201005;0,54648242;0,57537689;0,27889448;0,76758794;0,93844221;-0,02386934;-0,02386934;-0,01633165;0,39824121;0,36055277;0,02512564;0,04020102;-0,00753768;1,81281406;-0,0125628;0,02512564;1,54773869;-0,0184987;-0,01807998;0,60461684;1,32672863;0,7949749;0,32248183;0,38894472;0,39385871;0,28844221;0,19769848;0,3625226;0,27810049;0,11729647
1,02261307;0,55653267;0,58291458;0,28768845;0,77763819;0,95603015;-0,02386934;-0,02386934;-0,01633165;0,40703518;0,35929649;0,02135679;0,03517589;-0,00879396;1,82537688;-0,0125628;0,02010051;1,55778894;-0,0184987;-0,01598617;0,62220478;1,33049747;0,91708545;0,31236122;0,37495333;0,39505383;0,28651112;0,20581011;0,3585025;0,28614069;0,11729647
1,02386935;0,5678392;0,59296483;0,29522614;0,78768844;0,96859297;-0,02261305;-0,02386934;-0,01758793;0,41331659;0,35804021;0,01758795;0,03391961;-0,00879396;1,83291456;-0,0125628;0,01633167;1,56281406;-0,0122173;-0,01807998;0,63351131;1,33426631;0,9271357;0,30050251;0,36884422;0,40397333;0,28337031;0,20948353;0,36037492;0,28946742;0,11729647
1,02638191;0,57788945;0,56155779;0,30276383;0,7977387;0,98492462;-0,02386934;-0,02386934;-0,01758793;0,41708543;0,35929649;0,01381911;0,02889448;-0,01005024;1,77135678;-0,01507537;0,01381911;1,57160803;-0,0184987;-0,01724245;0,64481784;1,33929144;0,86633168;0,28844221;0,35678392;0,39698493;0,28040201;0,22216577;0,3585025;0,28870649;0,11584217
1,02889447;0,5879397;0,51507538;0,31281408;0,81030151;1,00125628;-0,02261305;-0,02261305;-0,01758793;0,4258794;0,35929649;0,01381911;0,02386936;-0,01005024;1,63190954;-0,01507537;0,01130654;1,57914572;-0,019755;-0,01640493;0,65486809;1,34431656;0,7512563;0,29169031;0,343701;0,39698493;0,27338443;0,23387938;0,3585025;0,2909256;0,12055176
1,03140703;0,6017588;0,48115578;0,32035177;0,8178392;1,01758794;-0,02386934;-0,02386934;-0,01884421;0,43216081;0,35929649;0,01005026;0,01884423;-0,0125628;1,50251256;-0,01507537;0,01005026;1,58542713;-0,0122173;-0,01724245;0,6611495;1,34557285;0,71959801;0,27589887;0,33266332;0,39100456;0,26432161;0,23713468;0,35524721;0,29418089;0,11833265
1,03140703;0,61683417;0,5276382;0,32788945;0,82914573;1,03266332;-0,02261305;-0,02386934;-0,02010049;0,4396985;0,35929649;0,00879398;0,01633167;-0,01381908;1,38567839;-0,01633165;0,00628142;1,59296482;-0,0134736;-0,01807998;0,67371231;1,34808541;0,66432163;0,26175815;0,31967996;0,38492462;0,25628141;0,24593969;0,3585025;0,29820099;0,12131657
0,98492462;0,62939699;0,56407036;0,33668342;0,8379397;1,04648241;-0,02386934;-0,02386934;-0,01758793;0,44723619;0,36055277;0,00502514;0,01507539;-0,0125628;1,28015075;-0,01633165;0,00125629;1,60050251;-0,019755;-0,01556741;0,68627513;1,35059797;0,63567842;0,25690518;0,30854272;0,38079037;0,24433526;0,24995979;0,35731957;0,29881905;0,12131657
0,90452261;0,64321608;0,59798995;0,34422111;0,84798995;1,06155779;-0,02261305;-0,02386934;-0,01884421;0,45603016;0,36180905;0,00502514;0,01256282;-0,01507537;1,18090452;-0,01633165;0,00125629;1,60427135;-0,0134736;-0,01766121;0,70260678;1,35436682;0,63015078;0,25094539;0,29935115;0,36884422;0,23733227;0,25861805;0,35386434;0,30464014;0,12533667
0,83417086;0,65703518;0,62437186;0,35301508;0,8580402;1,07788945;-0,02386934;-0,02386934;-0,02010049;0,459799;0,36432161;0,00000001;0,01005026;-0,0125628;1,08919598;-0,01633165;-0,00125627;1,60678391;-0,0147299;-0,01849874;0,71768216;1,36064822;0,65276384;0,24747672;0,28259058;0,36080402;0,22814071;0,25397989;0,35608345;0,30624119;0,12533667
0,76633166;0,67211056;0,64949749;0,35929649;0,86809045;1,09296482;-0,02386934;-0,02386934;-0,02010049;0,46984925;0,3655779;-0,00125627;0,00628142;-0,01507537;1,00628141;-0,01758793;-0,00376883;1,61055276;-0,0210113;-0,01682369;0,73275754;1,36316079;0,65477389;0,24020101;0,27395045;0,3559896;0,22089483;0,25015972;0,3544824;0,30826036;0,12531843
0,70603015;0,68216081;0,66708543;0,36934674;0,8781407;1,10678392;-0,02386934;-0,02386934;-0,02135677;0,47613066;0,36809046;-0,00251255;0,00251257;-0,01381908;0,93090452;-0,01633165;-0,00502511;1,61306532;-0,0159862;-0,01724245;0,74280779;1,36567335;0,70351761;0,23306602;0,26834171;0,34046063;0,2120603;0,24593969;0,3585025;0,30645938;0,12533667
0,65326634;0,69723618;0,68592965;0,37562815;0,88567839;1,1218593;-0,02386934;-0,02386934;-0,02010049;0,48241207;0,37311558;-0,00376883;0,00000001;-0,01633165;0,86055277;-0,01758793;-0,00502511;1,61934673;-0,010961;-0,01849874;0,7553706;1,36692963;0,71758796;0,22917518;0,25902141;0,33394342;0,2040201;0,2417014;0,3544824;0,307824;0,12131657
